Employee ID,Base Salary,House Rent Allowance,Medical Allowance,Transport Allowance,Tax,Insurance,Loan Repayment,Gross Salary,Net Salary
E0776,78869.89,11835.97,4812.89,3626.63,14823.68,1418.67,1948.93,99145.38,80954.1
E0777,34863.7,6189.05,2384.06,1676.87,5041.95,1700.86,2415.86,45113.68,35955.01
E0778,51642.95,5302.36,3690.47,3087.07,5266.55,1248.11,1554.12,63722.85,55654.07
E0779,90322.86,16060.81,8273.46,5293.97,9887.01,710.7,2022.64,119951.1,107330.75
E0780,54634.72,15343.48,6343.56,1869.91,4822.47,1200.22,1255.9,78191.67,70913.08
E0781,87572.41,11537.89,5929.95,3531.43,5887.32,689.79,117.89,108571.68,101876.68
E0782,42857.63,9697.88,5024.18,2417.29,4918.7,927.86,1215.17,59996.979999999996,52935.25
E0783,73344.73,14080.82,4849.85,3414.3,6153.29,1195.89,147.83,95689.7,88192.69
E0784,84295.97,16870.38,8160.03,5993.74,4651.96,732.19,4333.99,115320.12000000001,105601.98000000001
E0785,20311.5,5768.47,1224.9,1384.74,4030.08,1105.32,3999.18,28689.610000000004,19555.030000000006
E0786,33298.05,6673.2,4750.68,2011.75,5806.11,707.31,2931.32,46733.68,37288.94
E0787,22764.31,3942.21,2690.17,1663.35,2754.84,1351.26,598.54,31060.04,26355.4
E0788,94018.65,10934.92,12175.26,7035.24,18249.85,1357.53,960.27,124164.06999999999,103596.42
E0789,63936.87,15619.6,6836.66,5315.53,9645.28,676.51,2366.35,91708.66,79020.52
E0790,45079.98,7543.01,3119.92,3077.05,6064.3,1005.47,2976.73,58819.96000000001,48773.46000000001
E0791,98499.14,24419.69,8233.98,3368.53,16866.89,605.56,1002.52,134521.34,116046.37
E0792,71834.05,14426.02,5214.43,5556.42,3934.2,1380.49,1698.82,97030.92,90017.41
E0793,83840.48,23425.01,10987.9,2539.89,12209.5,706.01,3723.85,120793.27999999998,104153.91999999998
E0794,63213.12,6847.72,6174.23,5965.94,10840.2,726.11,655.58,82201.01,69979.12
E0795,24580.8,3368.38,1905.48,1618.26,4339.34,1747.94,4511.04,31472.92,20874.6
E0796,33842.46,6209.13,2487.26,1331.47,5111.72,739.12,451.69,43870.32,37567.79
E0797,28611.84,4114.77,4186.09,1143.1,5323.83,735.45,3923.71,38055.799999999996,28072.809999999998
E0798,34251.65,5522.01,4000.09,1752.94,5310.92,1844.92,2163.6,45526.69,36207.25
E0799,68019.79,9540.38,5135.91,3834.9,3974.49,1940.28,267.39,86530.98,80348.81999999999
E0800,89197.29,14474.06,9134.62,8535.58,16166.74,1293.1,3075.75,121341.54999999999,100805.95999999999
E0801,75876.3,20645.63,8537.31,5285.71,12113.82,1402.7,1023.9,110344.95000000001,95804.53000000001
E0802,49316.35,9292.45,3959.66,2960.39,7102.32,939.75,526.42,65528.850000000006,56960.36000000001
E0803,89449.43,20770.19,4531.4,6958.72,11422.93,1877.74,1347.56,121709.73999999999,107061.51
E0804,64721.22,19119.32,5536.98,3543.36,8640.39,1044.2,898.65,92920.88,82337.64
E0805,85280.2,14312.66,8091.1,3931.75,6084.25,1217.53,2332.15,111615.71,101981.78
E0806,76245.83,21375.98,9755.17,5357.63,5241.93,604.88,2255.06,112734.61,104632.74
E0807,81171.73,20427.64,9564.12,3098.93,11939.48,1017.79,939.96,114262.41999999998,100365.18999999999
E0808,26739.84,4673.42,2279.7,2078.89,4889.97,1409.83,1178.05,35771.85,28294.0
E0809,75720.0,21512.04,4761.55,5838.16,8408.8,559.24,2664.19,107831.75000000001,96199.52000000002
E0810,58229.5,12544.55,8015.71,4170.94,10499.36,1387.36,774.53,82960.70000000001,70299.45000000001
E0811,26173.89,2641.54,2453.26,1451.41,4975.16,1946.53,493.83,32720.100000000002,25304.58
E0812,34827.5,9140.02,1818.53,1230.81,3384.41,1069.14,4904.77,47016.86,37658.54
E0813,36513.05,8860.88,4758.37,2979.26,3019.02,1588.13,4921.49,53111.560000000005,43582.920000000006
E0814,91755.5,12362.79,6415.68,6849.38,11716.32,982.76,4659.33,117383.35,100024.94
E0815,30001.44,7405.51,2870.46,1659.39,1614.05,1151.29,228.77,41936.799999999996,38942.689999999995
E0816,85461.57,12104.42,12085.07,4219.44,9611.78,1384.05,3156.34,113870.5,99718.33
E0817,41739.84,5041.65,2874.81,4049.26,2947.12,1195.54,4832.82,53705.56,44730.08
E0818,38424.89,7391.77,2469.81,2403.36,3246.22,1838.09,3958.98,50689.83,41646.54
E0819,98174.15,11699.3,12275.41,4760.66,6834.09,1328.45,2071.91,126909.52,116675.07
E0820,79264.78,16375.0,11296.52,4063.33,14772.56,1169.77,3497.31,110999.63,91559.99
E0821,95966.92,24733.21,7092.52,8848.46,5496.37,1655.68,299.3,136641.11000000002,129189.76000000001
E0822,68129.84,14807.76,10095.42,5701.63,5656.16,1889.85,2201.86,98734.65,88986.78
E0823,75961.21,20461.24,7501.07,4649.43,13495.88,846.47,2773.13,108572.95000000001,91457.47000000002
E0824,57323.22,9833.52,7497.51,2210.77,3944.03,1766.81,763.09,76865.02,70391.09
E0825,28903.76,5866.71,4022.24,1862.14,2593.57,1847.07,1741.72,40654.85,34472.49
E0826,53159.06,6344.25,4315.14,3394.0,7264.87,1531.77,3087.9,67212.45,55327.909999999996
E0827,43731.85,11693.87,4566.69,2535.83,4357.13,814.94,2285.5,62528.240000000005,55070.670000000006
E0828,73121.37,21181.24,6198.43,4533.55,6833.27,1217.64,411.75,105034.59000000001,96571.93000000001
E0829,52741.96,15353.06,6816.65,3264.54,8051.12,1146.31,4509.78,78176.20999999999,64468.99999999999
E0830,64348.84,10813.7,7664.6,3878.88,11266.74,895.99,1741.7,86706.02,72801.59
E0831,59464.46,6548.07,7628.56,5173.88,9460.53,1798.49,2723.99,78814.97,64831.96
E0832,64776.86,12666.91,4973.39,2057.06,10691.46,1897.24,3185.35,84474.22,68700.17
E0833,71622.56,12441.27,5655.64,5623.57,6539.95,1035.91,2463.88,95343.04000000001,85303.3
E0834,80056.72,16608.82,4240.97,6252.82,8296.12,1916.9,4571.65,107159.33000000002,92374.66000000002
E0835,41093.0,10318.11,3649.48,2224.52,5740.2,1371.65,1340.17,57285.11,48833.09
E0836,55090.88,6928.09,3666.6,4692.41,4799.62,952.77,3178.72,70377.98000000001,61446.87000000001
E0837,36580.85,6114.71,1913.45,1816.32,5744.46,1366.19,407.09,46425.329999999994,38907.59
E0838,41181.05,5683.0,3940.41,3266.35,7642.41,1942.43,3894.27,54070.810000000005,40591.700000000004
E0839,57715.27,9674.89,5162.42,2304.2,7593.53,1734.57,1465.16,74856.78,64063.52
E0840,28641.5,5201.22,2955.28,2691.13,3037.11,1666.05,1982.88,39489.13,32803.09
E0841,88816.31,9785.88,8922.92,5391.09,9716.13,1761.08,1245.22,112916.2,100193.77
E0842,72872.37,12044.52,6028.67,6779.28,3989.7,980.4,1441.67,97724.84,91313.06999999999
E0843,51188.98,7468.26,4650.66,4866.01,7209.54,1978.72,1924.22,68173.91,57061.43000000001
E0844,79977.5,14256.37,6465.73,2651.7,7139.79,1071.14,1394.74,103351.29999999999,93745.62999999999
E0845,55834.32,6483.93,5293.08,3993.7,9712.02,527.12,1692.46,71605.03,59673.42999999999
E0846,91106.7,18635.53,11187.44,6323.83,9898.42,797.8,3436.85,127253.5,113120.43
E0847,82191.66,22654.93,6188.86,5115.08,12367.2,809.8,4043.61,116150.53,98929.92
E0848,68482.6,19815.74,3898.89,2061.45,4861.85,557.52,4000.02,94258.68000000001,84839.29000000001
E0849,99611.83,11570.59,10280.17,6705.51,16887.2,1023.18,1103.41,128168.09999999999,109154.31
E0850,77763.3,12527.98,4318.64,5857.52,8584.31,704.52,4825.4,100467.44,86353.21
E0851,23668.87,3308.82,2487.35,1126.89,2736.83,972.73,2951.35,30591.929999999997,23931.019999999997
E0852,40960.36,9610.18,3680.51,3042.44,3727.89,1294.43,82.93,57293.490000000005,52188.240000000005
E0853,70574.24,15362.59,7789.49,2284.93,8341.21,1320.81,1629.44,96011.25,84719.79000000001
E0854,67085.79,10615.23,3385.71,3513.06,13054.44,931.5,2517.22,84599.79,68096.62999999999
E0855,96447.33,15906.1,9401.85,7442.58,5559.2,1556.18,1579.38,129197.86000000002,120503.10000000002
E0856,42329.18,4794.13,5742.48,3179.0,8168.89,1245.76,1789.64,56044.78999999999,44840.49999999999
E0857,48990.44,10012.74,7310.21,1925.04,5544.6,575.86,3223.02,68238.43,58894.95
E0858,91337.59,27251.91,11050.02,6786.32,8514.75,520.21,1743.93,136425.84,125646.95
E0859,30046.31,6579.2,2540.57,2590.21,5038.44,1940.52,400.15,41756.29,34377.18
E0860,59637.77,16719.77,7307.19,3917.24,4029.93,1898.37,1263.17,87581.97,80390.5
E0861,68669.88,17550.42,8668.17,3617.83,10056.66,1870.36,3030.4,98506.3,83548.88
E0862,35209.87,5294.18,3366.43,3127.98,4194.6,1478.95,4900.31,46998.46000000001,36424.600000000006
E0863,87938.26,25787.01,8501.9,6130.01,7521.88,1716.52,2421.67,128357.17999999998,116697.10999999999
E0864,27492.0,4451.11,3594.49,2548.5,3352.12,705.8,3061.2,38086.1,30966.98
E0865,62846.04,8083.97,5945.88,5028.54,4081.83,1897.66,731.47,81904.43,75193.46999999999
E0866,33372.18,5370.93,3317.53,1733.81,6081.7,1370.82,3038.82,43794.45,33303.11
E0867,46541.15,13221.87,3217.47,2000.13,7534.97,1477.29,501.24,64980.62,55467.12
E0868,88179.96,20559.11,7073.67,8187.67,6513.43,1188.61,3547.76,124000.41,112750.61
E0869,87414.94,22586.35,9009.03,4335.9,9713.48,922.02,4132.32,123346.22,108578.4
E0870,66576.67,9539.05,6281.99,4191.74,12327.63,1344.11,2422.64,86589.45000000001,70495.07
E0871,93004.17,20556.6,8286.26,3432.61,17955.02,1214.33,2514.19,125279.63999999998,103596.09999999999
E0872,89664.54,20888.22,7855.12,5973.76,15405.49,1156.17,2468.62,124381.63999999998,105351.35999999999
E0873,50293.23,7187.65,3710.64,1728.88,5793.89,1017.05,3179.58,62920.4,52929.880000000005
E0874,29620.61,3979.77,4163.72,2739.35,4044.47,1229.0,3244.66,40503.45,31985.32
E0875,47214.13,9235.44,5494.62,1627.68,5741.0,1997.35,259.79,63571.87,55573.73
E0876,93409.01,23821.92,13103.4,8371.76,16202.18,1958.79,3805.88,138706.09,116739.23999999999
E0877,41600.33,4728.37,5134.41,1250.27,5008.53,1792.7,1682.84,52713.38,44229.31
E0878,32871.21,9724.64,1722.21,1432.2,6071.92,572.95,1170.24,45750.259999999995,37935.149999999994
E0879,53451.83,6395.76,2968.77,3673.42,2846.89,504.72,4073.1,66489.78,59065.07
E0880,49344.68,11927.58,4928.38,3901.83,8336.63,866.37,29.64,70102.47,60869.83
E0881,92071.01,10557.87,11568.65,4518.81,11129.56,678.52,895.55,118716.33999999998,106012.70999999998
E0882,48859.0,6286.17,6114.67,3569.35,6952.85,1081.81,3645.48,64829.189999999995,53149.049999999996
E0883,96747.59,23843.66,7292.44,6849.68,10104.82,757.05,496.7,134733.37,123374.79999999999
E0884,94480.72,27288.81,13504.19,5461.86,10602.77,1738.84,1218.3,140735.58,127175.66999999998
E0885,22564.76,2502.55,1813.08,850.16,1487.62,601.26,4886.91,27730.55,20754.76
E0886,56100.86,6341.92,6295.29,4140.99,10305.0,1635.43,3331.57,72879.06,57607.06
E0887,37221.48,8763.9,2640.19,1808.74,7150.02,1304.67,4253.67,50434.310000000005,37725.950000000004
E0888,47776.46,6472.99,2738.67,2075.56,4031.16,945.73,2381.07,59063.67999999999,51705.719999999994
E0889,71381.63,9158.63,7961.91,5084.2,11644.61,1311.46,1172.32,93586.37000000001,79457.98000000001
E0890,29302.32,7914.73,2292.17,1000.95,5224.78,1354.44,2778.77,40510.17,31152.18
E0891,87142.96,10812.25,10364.14,5637.98,8629.56,610.62,648.94,113957.33,104068.21
E0892,77361.24,10160.34,7672.65,4449.2,5368.75,1222.73,2287.92,99643.43,90764.03
E0893,35664.49,9056.39,3982.49,3385.83,2388.58,1069.9,2118.04,52089.2,46512.67999999999
E0894,85545.9,8640.77,7977.83,3691.92,10163.48,530.66,684.9,105856.42,94477.38
E0895,68353.23,17586.67,6692.23,3245.19,4447.52,1021.3,1793.79,95877.31999999999,88614.70999999999
E0896,93758.48,16521.53,11156.19,6641.97,11418.33,1261.18,2913.86,128078.17,112484.8
E0897,79023.56,20110.26,7529.68,6315.67,6799.44,1919.15,94.45,112979.17,104166.13
E0898,87228.16,9261.35,6010.23,4308.13,12771.93,1738.74,4904.27,106807.87000000001,87392.93000000001
E0899,68338.75,8196.45,8008.84,6073.28,6172.85,1789.95,2235.74,90617.31999999999,80418.78
E0900,68078.95,9060.87,5552.78,2990.76,4202.65,1123.65,4706.63,85683.35999999999,75650.43
E0901,63172.06,12853.24,5253.05,5341.05,4194.38,1926.29,2346.82,86619.40000000001,78151.91
E0902,22832.61,5883.36,2179.47,1169.12,1619.22,699.19,285.3,32064.56,29460.850000000002
E0903,44901.68,11147.76,5992.81,2495.31,4310.86,1902.95,4609.04,64537.56,53714.71
E0904,72780.41,11225.16,5179.42,4827.71,4392.88,1857.06,4121.57,94012.70000000001,83641.19000000002
E0905,98260.37,19108.78,14561.09,8960.29,12618.32,1984.75,1516.92,140890.53,124770.54
E0906,94226.63,13475.47,5848.31,4128.31,8264.51,1030.66,3878.74,117678.72,104504.81
E0907,52793.77,13977.0,3266.79,5266.42,8879.01,1545.41,1065.84,75303.97999999998,63813.71999999998
E0908,65428.07,15221.39,3582.12,3979.66,10586.5,768.26,4560.12,88211.23999999999,72296.35999999999
E0909,37079.93,4561.88,4700.69,1612.71,4713.89,1319.72,3737.5,47955.21,38184.1
E0910,69804.27,10628.69,10039.51,4098.5,11947.51,521.42,4121.83,94570.97,77980.20999999999
E0911,46223.27,8599.15,4656.99,3790.43,3777.25,1405.03,137.99,63269.84,57949.57
E0912,90013.17,21845.55,7901.22,4210.18,15480.58,833.21,3653.26,123970.12,104003.06999999999
E0913,68897.07,11016.35,6296.09,5297.56,6413.21,1499.4,1780.06,91507.07,81814.40000000001
E0914,86578.12,23306.24,12779.79,4570.92,11673.85,1075.49,1040.93,127235.06999999999,113444.79999999999
E0915,70627.23,7793.5,6060.18,2450.58,11060.04,1205.98,481.02,86931.49,74184.45000000001
E0916,27582.64,8187.72,2325.48,1020.02,2109.33,1550.64,2529.47,39115.86,32926.42
E0917,22416.03,4208.62,2948.4,781.15,3920.08,780.57,3984.36,30354.2,21669.190000000002
E0918,85952.91,23817.57,6898.02,8417.52,4319.46,1063.27,3513.21,125086.02000000002,116190.08000000002
E0919,20520.02,3691.83,1172.99,1319.62,3397.62,1335.94,2181.92,26704.46,19788.98
E0920,60958.36,17941.01,8308.11,2806.83,5517.62,1582.12,2537.06,90014.31,80377.51
E0921,30727.89,3833.31,3832.45,2316.78,5845.12,629.23,360.39,40710.42999999999,33875.689999999995
E0922,52192.06,14379.13,7573.44,3768.79,3700.49,1919.18,1441.17,77913.42,70852.58
E0923,40089.34,5834.76,3822.65,2951.01,3453.75,1664.11,1005.93,52697.76,46573.97
E0924,51797.08,12886.55,2639.01,4842.62,10325.14,1684.4,3786.35,72165.26,56369.369999999995
E0925,79482.69,15766.48,8180.38,6529.0,4692.77,1544.51,3668.0,109958.55,100053.27
E0926,30654.88,4149.05,3162.39,1652.02,5966.23,1322.88,4676.04,39618.34,27653.189999999995
E0927,70007.54,15296.49,9077.84,5931.27,9022.04,838.85,4675.72,100313.14,85776.53
E0928,79570.84,10581.45,4673.18,4901.11,13610.66,1934.73,770.53,99726.58,83410.66
E0929,62778.62,17830.15,4641.98,4362.58,8507.22,1119.31,4451.75,89613.33,75535.05
E0930,97137.14,23887.79,10513.12,5931.33,13544.03,829.37,1529.13,137469.37999999998,121566.84999999998
E0931,46710.65,4992.82,5303.67,4198.13,7498.55,1905.65,2696.71,61205.27,49104.36
E0932,87650.78,18054.82,5241.46,5861.7,5844.4,1230.3,229.01,116808.76000000001,109505.05
E0933,86200.94,23035.22,11943.72,6477.94,16854.18,682.41,626.66,127657.82,109494.57
E0934,69224.5,12259.56,3771.77,3399.72,7201.23,1344.28,3221.97,88655.55,76888.07
E0935,64630.86,9075.1,8519.51,2754.79,9471.54,799.33,2949.44,84980.26,71759.95
E0936,48135.29,8100.28,6916.7,3690.77,5051.9,707.85,2577.09,66843.04,58506.2
E0937,87952.42,12447.57,13106.62,3252.78,12773.48,1910.9,397.58,116759.38999999998,101677.43
E0938,82189.33,20696.33,7717.09,3497.88,12917.05,1654.87,1211.83,114100.63,98316.88
E0939,95472.32,18577.65,13747.05,5062.63,15368.22,778.87,3896.13,132859.65,112816.43
E0940,42397.03,8590.2,4258.24,1273.24,3550.03,1592.12,3034.93,56518.70999999999,48341.62999999999
E0941,86622.1,11168.1,5049.28,4319.08,14909.16,1212.52,1330.14,107158.56000000001,89706.74000000002
E0942,92695.89,21526.95,4963.31,3926.59,10584.89,609.62,3005.94,123112.73999999999,108912.29
E0943,60216.13,17821.06,3742.37,2080.85,10605.27,1854.61,3956.0,83860.41,67444.53
E0944,58090.5,13135.03,4488.05,4539.86,9209.04,663.95,2537.51,80253.44,67842.94
E0945,34990.28,6412.84,3286.64,3481.3,4141.61,1258.77,263.4,48171.06,42507.28
E0946,67627.72,13679.75,6833.26,2249.5,12498.69,1944.04,816.93,90390.23,75130.56999999999
E0947,33454.81,8363.79,3155.79,1444.97,6137.28,1466.78,1057.6,46419.36,37757.7
E0948,48487.95,10756.61,4905.52,4577.77,7588.32,1783.9,1630.83,68727.85,57724.8
E0949,29322.39,5111.37,3068.95,2342.51,4498.29,1300.33,2990.87,39845.22,31055.730000000003
E0950,24254.06,6803.79,2653.43,807.87,4194.15,1680.8,4008.91,34519.15,24635.29
E0951,50337.36,11015.3,3325.99,3141.84,8223.47,513.26,1176.86,67820.49,57906.90000000001
E0952,72743.32,10259.29,8977.36,5646.57,4742.26,766.22,926.93,97626.54000000001,91191.13
E0953,27360.58,5984.98,2206.73,2208.16,1737.05,1359.21,1665.64,37760.45,32998.549999999996
E0954,70965.25,8073.67,4246.73,5635.82,10710.02,570.95,2921.33,88921.47,74719.17
E0955,24268.66,3395.38,1630.22,2261.37,4720.95,1493.44,594.5,31555.63,24746.74
E0956,30976.8,5979.82,2805.13,2943.16,3717.06,645.19,924.26,42704.90999999999,37418.39999999999
E0957,47318.55,6058.42,2713.8,4525.66,4598.0,767.09,545.35,60616.43000000001,54705.990000000005
E0958,34898.1,9906.1,2965.14,2821.0,3178.16,703.91,593.59,50590.34,46114.67999999999
E0959,68294.09,11667.1,7284.22,2134.65,5082.39,1094.87,3157.29,89380.06,80045.51
E0960,25235.79,5605.89,1625.67,1010.55,2635.18,1049.69,4502.61,33477.9,25290.420000000002
E0961,23427.5,4198.56,2107.47,1729.93,2482.48,806.45,3399.43,31463.460000000003,24775.100000000002
E0962,29201.96,4606.06,3711.19,2219.72,2171.48,1158.33,1859.38,39738.93,34549.74
E0963,39302.18,9296.21,2597.89,3161.16,2693.04,1957.05,1341.82,54357.44,48365.53
E0964,22226.43,2984.2,1152.08,2000.71,3243.2,792.2,1243.23,28363.42,23084.79
E0965,53559.5,14056.34,6722.78,5152.11,7786.81,1803.37,956.68,79490.73,68943.87
E0966,83263.51,23753.76,8808.56,3842.07,15259.58,1919.48,821.96,119667.9,101666.87999999999
E0967,65106.16,13566.71,4602.66,6181.84,6760.0,1700.74,2784.6,89457.37,78212.03
E0968,94259.52,9563.66,5473.63,3436.55,13910.52,653.03,3371.41,112733.36000000002,94798.40000000002
E0969,74196.54,13050.75,5692.62,4377.38,12276.53,734.55,4048.68,97317.29,80257.53
E0970,80389.09,10783.98,4814.05,7595.27,6191.7,1324.13,1136.72,103582.39,94929.84
E0971,38576.26,10812.61,3702.3,2591.1,2067.79,1985.84,4731.56,55682.270000000004,46897.08
E0972,33707.8,4239.08,4595.97,2772.65,2241.86,1725.7,3280.35,45315.50000000001,38067.59000000001
E0973,22907.54,6049.64,1364.07,1821.82,3364.63,1048.75,4507.09,32143.07,23222.6
E0974,34634.04,5102.4,3256.76,1064.51,6465.35,505.14,2073.52,44057.71000000001,35013.700000000004
E0975,81929.45,11528.0,9054.16,4259.14,12700.06,657.44,4221.39,106770.75,89191.86
E0976,23038.53,4357.24,2979.84,1172.38,4463.85,625.46,3261.39,31547.989999999998,23197.289999999997
E0977,30207.02,5022.28,4300.42,2677.63,1531.76,875.55,2164.77,42207.35,37635.27
E0978,26242.2,7632.0,1840.48,1408.52,4520.06,1888.59,573.63,37123.2,30140.92
E0979,66739.34,11091.09,7161.05,3010.37,8436.2,1734.79,308.13,88001.84999999999,77522.73
E0980,42918.74,11374.01,5443.46,1301.32,6907.57,579.9,4796.07,61037.53,48753.99
E0981,57829.96,17181.95,5366.84,1784.08,9693.29,1005.62,766.92,82162.83,70697.0
E0982,22477.38,4302.34,2978.47,1190.38,1715.26,1271.68,1271.64,30948.570000000003,26689.990000000005
E0983,50238.65,10355.46,6217.35,4480.47,5648.25,1398.83,3773.23,71291.93000000001,60471.62000000001
E0984,33718.62,9007.14,3349.86,2243.78,3512.69,1460.68,1490.09,48319.4,41855.94
E0985,21878.46,5710.94,2267.1,1792.11,3564.05,671.15,2379.72,31648.609999999997,25033.689999999995
E0986,93009.96,17559.94,9504.07,6460.42,10272.58,660.44,760.94,126534.39,114840.43
E0987,54717.38,12663.46,7159.23,2618.96,9525.14,937.06,1757.95,77159.03,64938.88
E0988,96216.49,16321.15,9630.86,7297.55,5153.1,1972.34,1764.95,129466.05,120575.66
E0989,96322.9,21379.5,5138.62,5681.98,6230.88,1639.24,4928.85,128522.99999999999,115724.02999999998
E0990,44125.46,7804.55,6364.25,3262.94,3430.54,1816.27,1895.65,61557.200000000004,54414.740000000005
E0991,80459.22,18253.73,9368.21,6460.72,8810.89,1534.15,2798.76,114541.88,101398.08
E0992,94728.13,22995.11,11374.86,3925.19,12070.1,1189.59,430.13,133023.29,119333.47
E0993,53615.56,6044.41,4652.14,2042.68,8870.61,1204.14,1508.82,66354.79,54771.219999999994
E0994,36058.44,10436.91,3249.11,2005.64,3676.68,1358.53,4355.49,51750.100000000006,42359.40000000001
E0995,66744.91,9552.11,7820.76,5541.6,3943.69,1103.06,2472.28,89659.38,82140.35
E0996,38440.18,4576.06,5470.38,1784.89,4172.12,637.77,4641.65,50271.509999999995,40819.969999999994
E0997,30506.22,4604.06,2511.16,2227.6,4162.06,789.62,2300.22,39849.04,32597.14
E0998,94938.94,13016.31,6972.91,5678.21,4980.43,636.58,1867.61,120606.37000000001,113121.75000000001
E0999,34773.17,3745.46,2049.2,2406.35,4790.41,1277.63,770.92,42974.17999999999,36135.219999999994
E1000,26109.22,7739.92,3515.61,887.27,3833.81,921.34,3704.17,38252.02,29792.699999999997
E1001,68329.47,10158.4,4880.32,4187.28,5858.03,1960.81,1513.56,87555.47,78223.07
E1002,89676.84,22572.6,8628.26,6907.07,6772.84,1018.23,1294.71,127784.76999999999,118698.98999999999
E1003,44762.05,11832.39,3131.9,3393.74,4325.78,1978.69,1455.33,63120.08,55360.28
E1004,41428.55,7482.25,4232.02,2927.11,7362.43,1583.03,437.44,56069.93000000001,46687.030000000006
